KLS3551 Kulturledelse,,,,,,,,,,
File,,,Link,,,Topic (feed),,,Topic (content),
Arbeidkrav 1.pdf,0.125,,http://www.iq-mag.net/2016/01/2114/,0.09375,,all,1.125,,all,1.0625,,,
Arbeidskrav 1 Kulturledelse.pdf,0.0625,,http://www.nrk.no/ho/vil-ikke-skrive-for-ole-ivars-mer-1.12743771,0.125,,arbeidsgrupper,0.5,,arbeidsgrupper,0.0625,,,
Arbeidskrav 1 _ kulturledelse.pdf,0.0625,,average,0.109375,,arbeidskrav,0.75,,arbeidskrav,0.6875,,,
Arbeidskrav_1.pdf,1.0625,,,,,festivalen,0.5625,,festivalen,0.09375,,,
Arbeidskrav_2.pdf,0.75,,,,,frilans,0.4375,,frilans,0.09375,,,
Art_innh_ver_1.pdf,0.65625,,,,,grupper,0.5,,grupper,0.09375,,,
Forelesningsplan KLS3551 Kulturledelse_vår.pdf,0.6875,,,,,informasjon,0.59375,,informasjon,0.3125,,,
Gruppe 2 - Lederlegitimitet.pdf,0.09375,,,,,institusjonen,0.53125,,institusjonen,0.0625,,,
Gruppe 9 - Ledelse i omstrukturering.pdf,0.09375,,,,,kulturledelse,0.78125,,kulturledelse,0.34375,,,
Gruppe13-TruerMRSkunstneriskfrihet.pdf,0.0625,,,,,kulturpolitikk,0.5,,kulturpolitikk,0.3125,,,
Grupper til prosjektoppgave i Kulturledelse oppdatert.xlsx,0.0625,,,,,media,0.3125,,media,0.03125,,,
Grupper til semesteroppgave i Kulturledelse.xlsx,0.1875,,,,,nettverk,0.46875,,nettverk,0.09375,,,
Kulturpolitikk opplasting_LinnBirgit.pptx,0.8125,,,,,prosjekter,0.4375,,prosjekter,0.09375,,,
Ledelse av frivillige.pdf,0.09375,,,,,prosjektoppgave,0.65625,,prosjektoppgave,0.15625,,,
Lederteori_2klasse.pptx,0.46875,,,,,average,0.582589285714,,average,0.25,,,
MRS - Ugunstig kulturpolitikk?.pdf,0.0625,,,,,,,,,,,,
MRS og Ledelse .pdf,0.15625,,,,,,,,,,,,
Mål- og resultatstyring.pdf,0.09375,,,,,,,,,,,,
arbkrav1 kulturledelse.pdf,0.0625,,,,,,,,,,,,
kulturledelse arb.krav 1.pdf,0.0625,,,,,,,,,,,,
average,0.2859375,,,,,,,,,,,,
,,,,,,,,,,
MRK3480 Forbrukeratferd,,,,,,,,,,
File,,,Link,,,Topic (feed),,,Topic (content),
12545930_10208536585842682_1936761789_o.jpg,0.113924050633,,http://facebook.com/vegardvers,0.0042194092827,,all,1.13080168776,,all,0.869198312236,,,
12570857_10156955374890355_404844134_n.jpg,0.0506329113924,,http://fitnessbloggen.no/sjokolade-elskere-slankest/,0.0042194092827,,behov-og-motiv,0.261603375527,,behov-og-motiv,0.101265822785,,,
1453306475941472673522.jpg,0.0253164556962,,http://trendwatching.com/trends/5-trends-for-2016/,0.0506329113924,,beskjeder-kun-fra-nina,0.835443037975,,beskjeder-kun-fra-nina,0.324894514768,,,
Beslutningsmodellen norsk.pptx,0.455696202532,,http://web.bi.no/info/kurs2015.nsf/vWebKode/BD2FE0C8A05771C7C12575050048EA3C,0.0379746835443,,beslutninger358,0.628691983122,,beslutninger358,0.341772151899,,,
Funny-saying-night-before-the-exam-cartoon.jpg,0.0042194092827,,http://www.aftenposten.no/familieogoppvekst/Youtube-trenden-Unge-jenter-viser-sine-siste-klesinnkjop-fra-inn--og-utland_-plagg-for-plagg_-pose-for-pose-557600_1.snd,0.0168776371308,,fagfilmer,0.160337552743,,fagfilmer,0.0253164556962,,,
IMG_0384.JPG,0.0675105485232,,http://www.aftenposten.no/okonomi/Vi-er-verdens-mest-tradisjonelle-mathandlere-8267880.html,0.0042194092827,,faglige-sporsmal,0.443037974684,,faglige-sporsmal,0.0886075949367,,,
IMG_4412.JPG,0.0126582278481,,https://www.wedgies.com/question/56a5429b0919151000269ad3,0.0042194092827,,foiler-til-hvert-kapittel,0.835443037975,,foiler-til-hvert-kapittel,0.776371308017,,,
IMG_5011.JPG,0.0168776371308,,https://www.youtube.com/watch?v=Moc8C7uuq0g,0.0126582278481,,forbrukeratferd,0.721518987342,,forbrukeratferd,0.35864978903,,,
IMG_6079.jpg,0.0126582278481,,average,0.0168776371308,,kursinformasjon,0.0042194092827,,kursinformasjon1272,0.434599156118,,,
Kap 1-3 og intro til kurset KLASSE.ppt,0.594936708861,,,,,kursinformasjon1272,0.772151898734,,persepsjon5822,0.0126582278481,,,
Kap 4 Beslutninger KLASSE.ppt,0.68776371308,,,,,persepsjon5822,0.0379746835443,,personlighet3224,0.0168776371308,,,
Kap 5 Behov & motiv KLASSE.ppt,0.691983122363,,,,,personlighet3224,0.0379746835443,,average,0.304564633679,,,
Kap 6 Personlighet KLASSE.ppt,0.122362869198,,,,,average,0.489099859353,,,,,,
Kap 7 Persepsjon KLASSE.ppt,0.139240506329,,,,,,,,,,,,
Kjøleskap fam. Viken.JPG,0.0464135021097,,,,,,,,,,,,
Kjøleskap.jpg,0.0590717299578,,,,,,,,,,,,
Kjølesksap.jpg,0.0717299578059,,,,,,,,,,,,
Motivasjonsteorier oversikt.pptx,0.042194092827,,,,,,,,,,,,
Multitaskere.png,0.0168776371308,,,,,,,,,,,,
TIMEPLAN 2016 tor OH1 ny.doc,0.396624472574,,,,,,,,,,,,
arbeidskrav.png,0.257383966245,,,,,,,,,,,,
be897b8a-4b71-498a-80cb-35263618b901.jpg,0.0126582278481,,,,,,,,,,,,
forbinder m fadferd oh1.png,0.400843881857,,,,,,,,,,,,
image.jpeg,0.223628691983,,,,,,,,,,,,
image.jpg,0.0253164556962,,,,,,,,,,,,
mitt kjøleskap.jpg,0.168776371308,,,,,,,,,,,,
motivajonsbilde fra Nicoline OH2.jpg,0.0886075949367,,,,,,,,,,,,
oversiktskart 2016.png,0.324894514768,,,,,,,,,,,,
average,0.18324291742,,,,,,,,,,,,
,,,,,,,,,,
ORG3402 Organisasjonsatferd og ledelse,,,,,,,,,,
File,,,Link,,,Topic (feed),,,Topic (content),
Choice Map.pdf,0.363636363636,,http://www.ted.com/talks/dan_pink_on_motivation,0.0282131661442,,all,1.34796238245,,all,1.12852664577,,,
ORG3402 Kursinformasjon v16.pptx,0.495297805643,,https://www.bi.no/bizreview/artikler/personlighet-pa-jobben/,0.00626959247649,,beskjeder,0.736677115987,,beskjeder,0.253918495298,,,
PILT.pptx,0.479623824451,,average,0.0172413793103,,beslutninger,0.147335423197,,beslutninger,0.012539184953,,,
Pensum og tema for undervisning vår 2016 (003).doc,0.880877742947,,,,,emosjoner,0.0940438871473,,emosjoner,0.0188087774295,,,
Spilleregler for eiendomsmegling.docx,0.310344827586,,,,,grupper-og-team,0.216300940439,,feed,0.00313479623824,,,
Spilleregler for finans.docx,0.351097178683,,,,,kommunikasjon,0.0815047021944,,grupper-og-team,0.0188087774295,,,
Økt 1_intro_motivasjon_trive.pptx,0.489028213166,,,,,kursinformasjon,0.71473354232,,kommunikasjon,0.012539184953,,,
Økt 4_Persepsjon_Trive.ppt,0.294670846395,,,,,laering,0.122257053292,,kursinformasjon,0.510971786834,,,
Økt2_organisasjon_trive.ppt,0.645768025078,,,,,ledelse-ved-endringer,0.119122257053,,laering,0.00940438871473,,,
Økt3_personlighet_trive.pptx,0.326018808777,,,,,ledereffektivitet,0.0971786833856,,ledelse-ved-endringer,0.0156739811912,,,
average,0.463636363636,,,,,ledersituasjonen,0.103448275862,,ledereffektivitet,0.012539184953,,,
,,,,,,makt,0.0940438871473,,ledersituasjonen,0.00626959247649,,,
,,,,,,motivasjon,0.53605015674,,makt,0.0156739811912,,,
,,,,,,oppsummering,0.222570532915,,motivasjon,0.272727272727,,,
,,,,,,organisasjon,0.570532915361,,oppsummering,0.0313479623824,,,
,,,,,,persepsjon,0.244514106583,,organisasjon,0.23197492163,,,
,,,,,,personlighet,0.388714733542,,persepsjon,0.0783699059561,,,
,,,,,,pilt,0.294670846395,,personlighet,0.12539184953,,,
,,,,,,average,0.340647857889,,pilt,0.15987460815,,,
,,,,,,,,,average,0.153605015674,,,
,,,,,,,,,,
averages open rates,0.266998540071,,,0.0323544879723,,,0.458116130778,,,0.222016051552
