KLS3551 Kulturledelse,,,,,,,,,,
logged in rate,0.96875,,,,,,,,,
total content opened,103,,,,,,,,,
%user opened,0.84375,,,,,,,,,
File,,,Link,,,Topic (feed),,,Topic (content),
Arbeidskrav_1.pdf,0.75,,http://www.iq-mag.net/2016/01/2114/,0.0625,,all topics,0.90625,,all topics,0.78125,,,
Arbeidskrav_2.pdf,0.34375,,http://www.nrk.no/ho/vil-ikke-skrive-for-ole-ivars-mer-1.12743771,0.09375,,arbeidsgrupper,0.21875,,arbeidskrav,0.46875,,,
Art_innh_ver_1.pdf,0.1875,,average,0.078125,,arbeidskrav,0.46875,,informasjon,0.03125,,,
Forelesningsplan KLS3551 Kulturledelse_vår.pdf,0.21875,,,,,festivalen,0.1875,,institusjonen,0.03125,,,
Kulturpolitikk opplasting_LinnBirgit.pptx,0.3125,,,,,frilans,0.15625,,kulturledelse,0.125,,,
Lederteori_2klasse.pptx,0.3125,,,,,grupper,0.21875,,kulturpolitikk,0.15625,,,
average,0.354166666667,,,,,informasjon,0.25,,prosjektoppgave,0.03125,,,
,,,,,,institusjonen,0.25,,average,0.232142857143,,,
,,,,,,kulturledelse,0.40625,,,,,,
,,,,,,kulturpolitikk,0.3125,,,,,,
,,,,,,media,0.09375,,,,,,
,,,,,,nettverk,0.1875,,,,,,
,,,,,,prosjekter,0.25,,,,,,
,,,,,,prosjektoppgave,0.25,,,,,,
,,,,,,average,0.296875,,,,,,
,,,,,,,,,,
MRK3480 Forbrukeratferd,,,,,,,,,,
logged in rate,0.9578059071729957,,,,,,,,,
total content opened,776,,,,,,,,,
%user opened,0.7974683544303798,,,,,,,,,
File,,,Link,,,Topic (feed),,,Topic (content),
12545930_10208536585842682_1936761789_o.jpg,0.0042194092827,,http://trendwatching.com/trends/5-trends-for-2016/,0.0042194092827,,all topics,0.911392405063,,all topics,0.506329113924,,,
12570857_10156955374890355_404844134_n.jpg,0.0084388185654,,http://web.bi.no/info/kurs2015.nsf/vWebKode/BD2FE0C8A05771C7C12575050048EA3C,0.0042194092827,,behov-og-motiv,0.172995780591,,behov-og-motiv,0.0675105485232,,,
1453306475941472673522.jpg,0.0084388185654,,https://www.wedgies.com/question/56a5429b0919151000269ad3,0.0042194092827,,beskjeder-kun-fra-nina,0.409282700422,,beskjeder-kun-fra-nina,0.101265822785,,,
Beslutningsmodellen norsk.pptx,0.405063291139,,https://www.youtube.com/watch?v=Moc8C7uuq0g,0.0084388185654,,beslutninger358,0.232067510549,,beslutninger358,0.105485232068,,,
Kap 1-3 og intro til kurset KLASSE.ppt,0.291139240506,,average,0.00527426160338,,fagfilmer,0.122362869198,,fagfilmer,0.0210970464135,,,
Kap 4 Beslutninger KLASSE.ppt,0.324894514768,,,,,faglige-sporsmal,0.181434599156,,faglige-sporsmal,0.0337552742616,,,
Kap 5 Behov & motiv KLASSE.ppt,0.569620253165,,,,,foiler-til-hvert-kapittel,0.548523206751,,foiler-til-hvert-kapittel,0.510548523207,,,
Kjøleskap fam. Viken.JPG,0.0084388185654,,,,,forbrukeratferd,0.31223628692,,forbrukeratferd,0.101265822785,,,
Kjølesksap.jpg,0.0042194092827,,,,,kursinformasjon1272,0.295358649789,,kursinformasjon1272,0.147679324895,,,
Multitaskere.png,0.0168776371308,,,,,average,0.353961556493,,average,0.177215189873,,,
TIMEPLAN 2016 tor OH1 ny.doc,0.10970464135,,,,,,,,,,,,
arbeidskrav.png,0.0886075949367,,,,,,,,,,,,
