KLS3551 Kulturledelse,,,,,,,,,,,
logged in rate,0.6764705882352942,,,,,,,,,
total content opened,35,,,,,,,,,
%user opened,0.47058823529411764,,,,,,,,,
total downloads,3,,,,,,,,,
%user downloaded,0.058823529411764705,,,,,,,,,
File,,,,Link,,,Topic (feed),,,Topic (content),
AK1 - KL.pdf,0.0294117647059,0.0,,,,,all,0.617647058824,,all,0.382352941176,,,
Arbeidkrav 1.pdf,0.0294117647059,0.0,,,,,arbeidskrav,0.205882352941,,arbeidsgrupper,0.0294117647059,,,
Arbeidskrav 1 _ kulturledelse.pdf,0.0294117647059,0.0,,,,,festivalen,0.0588235294118,,arbeidskrav,0.176470588235,,,
Arbeidskrav_1.pdf,0.0294117647059,0.0,,,,,frilans,0.0294117647059,,festivalen,0.0294117647059,,,
Arbeidskrav_2.pdf,0.235294117647,0.0,,,,,grupper,0.0882352941176,,grupper,0.0294117647059,,,
Art_innh_ver_1.pdf,0.0294117647059,0.0294117647059,,,,,informasjon,0.0882352941176,,informasjon,0.0588235294118,,,
Forelesningsplan KLS3551 Kulturledelse_vår.pdf,0.147058823529,0.0,,,,,institusjonen,0.0882352941176,,institusjonen,0.0294117647059,,,
Grupper til prosjektoppgave i Kulturledelse oppdatert.xlsx,0.0882352941176,0.0,,,,,kulturledelse,0.117647058824,,kulturledelse,0.0588235294118,,,
Grupper til semesteroppgave i Kulturledelse.xlsx,0.0294117647059,0.0,,,,,kulturpolitikk,0.0294117647059,,kulturpolitikk,0.0588235294118,,,
Institusjoner_Peter.ppt,0.0882352941176,0.0294117647059,,,,,media,0.0294117647059,,media,0.0294117647059,,,
Kulturpolitikk opplasting_LinnBirgit.pptx,0.0588235294118,0.0,,,,,nettverk,0.0588235294118,,nettverk,0.0588235294118,,,
Lederteori_2klasse.pptx,0.0294117647059,0.0294117647059,,,,,prosjekter,0.0294117647059,,prosjektoppgave,0.0294117647059,,,
MRS og Ledelse .pdf,0.0294117647059,0.0,,,,,prosjektoppgave,0.0294117647059,,average,0.0808823529412,,,
